aptCode,aptName,dongCode,dongName,buildYear,jibun,lat,lng,img,avgDealAmount,totalDealCount
2710,신도신월1차,1147010300,신월동,2004,1029,37.5178881,126.8464986,NULL,51717,12
2711,신월6차보람,1147010300,신월동,2005,125,37.53016350000001,126.8350884,NULL,34614,7
2712,장미,1144011700,신정동,1996,917-10,37.5253665,126.8559351,NULL,28500,1
2713,이스타팰리스,1144011700,신정동,2004,1007-11,37.5230883,126.8647622,NULL,63950,4
2714,쌍용,1144011700,신정동,1992,334,37.517054,126.8755887,NULL,69571,21
2715,목동2삼성래미안,1144011700,신정동,2001,1295,37.5101437,126.8680123,NULL,77559,39
2716,청우,1144011700,신정동,2009,881-6,37.5287872,126.8597951,NULL,44500,1
2717,대성유니드2차,1144011700,신정동,2004,1198-3,37.5208696,126.8486258,NULL,48600,5
2718,이펜하우스3단지,1144011700,신정동,2011,1316,37.512894,126.8367957,NULL,59010,5
2719,애드웰(534),1147010200,목동,2004,534,37.5450258,126.8727651,NULL,46700,2
2720,목화,1147010200,목동,1996,736-4,37.5373473,126.8672164,NULL,32100,3
2721,목동신시가지7,1147010200,목동,1988,925,37.5274586,126.8673241,NULL,NULL,NULL
2722,목동2차아이파크,1147010200,목동,2004,758-2,37.5366266,126.8708074,NULL,86200,8
2723,부영그린타운1,1147010200,목동,1999,907-12,37.5361386,126.8800227,NULL,94800,5
2724,목동효성,1147010200,목동,2003,539-4,37.5439455,126.8761728,NULL,65600,2
2725,월드메르디앙,1147010200,목동,2001,750-5,37.5393037,126.8700621,NULL,57340,5
2726,목동두산위브,1147010200,목동,2005,953,37.5432756,126.8696151,NULL,73250,2
2727,신목,1147010200,목동,1992,764-4,37.5354353,126.8690964,NULL,50250,2
2728,현대,1147010200,목동,1996,930,37.5234182,126.8718255,NULL,85171,12
2729,목동가든스위트,1147010200,목동,1999,907-5,37.5360848,126.8787178,NULL,98500,3
2730,목동트윈빌,1147010200,목동,2000,905-22,37.5321473,126.87673,NULL,102160,15
2731,목동휘버스II,1147010200,목동,2004,729-18,37.5375416,126.8648407,NULL,48000,1
2732,한일,1147010200,목동,2004,743-21,37.5390466,126.8681525,NULL,34500,1
2733,삼도,1147010200,목동,2000,315-3,37.5422676,126.8688857,NULL,34000,1
2734,월드메르디앙2,1147010200,목동,2003,948,37.5382859,126.8705708,NULL,71829,7
2735,청학,1147010200,목동,2002,938,37.5230878,126.8724256,NULL,43750,2
2736,"목동 이-편한세상",1147010200,목동,2006,950,37.5390836,126.8716371,NULL,107761,18
2737,세종그랑시아,1147010200,목동,2003,722-5,37.5383326,126.8640763,NULL,64033,6
2738,부영2,1147010200,목동,2000,908-28,37.5363346,126.8811128,NULL,133214,7
2739,신정두산위브,1147010300,신월동,2012,1055,37.519981,126.8365553,NULL,67012,25
2740,신안약수,1147010300,신월동,1986,591-1,37.5165613,126.8474669,NULL,NULL,NULL
2741,상진지오벨리,1147010300,신월동,2009,1059,37.5397089,126.831525,NULL,42025,4
2742,금강,1147010300,신월동,1998,207-24,37.5268293,126.8334127,NULL,26650,4
2743,신월동방원,1147010300,신월동,2004,1032,37.5273813,126.8351068,NULL,35060,5
2744,청솔,1147010300,신월동,2001,446-2,37.5241978,126.84215,NULL,28133,3
2745,정은스카이빌(1044),1147010300,신월동,2006,1044,37.5203669,126.8397024,NULL,37300,1
2746,훼미리주상복합,1147010300,신월동,2004,166-27,37.5346666,126.8283303,NULL,32700,2
2747,신성2차미소지움,1147010300,신월동,2005,1040,37.5215695,126.8452812,NULL,52440,5
2748,청성넥스빌,1147010300,신월동,2004,1035,37.5189204,126.8398447,NULL,37000,3
2749,벽산블루밍2단지,1147010300,신월동,2003,1023,37.5138092,126.8414452,NULL,50922,9
2750,디아이빌102동,1147010300,신월동,2007,1050,37.5228607,126.8285365,NULL,28550,3
2751,삼동,1147010300,신월동,1997,109-1,37.533457,126.832746,NULL,29500,1
2752,예지보금자리,1147010300,신월동,2004,1001-6,37.5164103,126.8389458,NULL,27500,1
2753,동양부로미(926-4),1144011700,신정동,2009,926-4,37.5274523,126.854247,NULL,34000,1
2754,대림아크로빌,1144011700,신정동,2003,324-7,37.5153689,126.8595955,NULL,88722,9
2755,롯데캐슬,1144011700,신정동,2004,1309,37.5198792,126.8747816,NULL,98030,10
2756,주건드림빌,1144011700,신정동,2004,1302,37.5246794,126.8587694,NULL,49733,3
2757,예지보금자리(101동),1144011700,신정동,2004,927-9,37.5268073,126.8536108,NULL,36500,2
2758,보람쉬움,1144011700,신정동,2003,921-11,37.5251904,126.8556131,NULL,43600,3
2759,길훈로즈빌,1144011700,신정동,2002,1297,37.522479,126.8713204,NULL,81640,5
2760,이연에버리치,1144011700,신정동,2007,888-8,37.5269754,126.8623298,NULL,33600,1
2761,현대,1144011700,신정동,1995,1252,37.5172967,126.8744833,NULL,73745,11
2762,명지해드는터,1144011700,신정동,2003,1300,37.5187016,126.8726149,NULL,90167,6
2763,파인빌,1144011700,신정동,2001,339,37.5206004,126.875385,NULL,57680,5
2764,목동대림,1147010200,목동,1994,405,37.5233363,126.8741946,NULL,91717,6
2765,우성,1147010200,목동,1992,200,37.5411913,126.8755307,NULL,90221,14
2766,웨스트빌,1147010200,목동,2004,949,37.5399173,126.8694995,NULL,50125,4
2767,금호1,1147010200,목동,1997,934,37.5253027,126.8747092,NULL,85608,13
2768,목동롯데캐슬마에스트로,1147010200,목동,2019,965,37.5370192,126.8735297,NULL,86217,11
2769,스카이빌아파트,1147010200,목동,2002,772-11,37.534118,126.8690994,NULL,64750,4
2770,"CG아름채 목동아파트",1147010200,목동,2016,555-4,37.5433565,126.8708134,NULL,39200,1
2771,상진지오벨리(548),1147010200,목동,2004,548,37.5445726,126.8686155,NULL,44650,2
2772,성보,1147010200,목동,2010,773-5,37.5332212,126.8692555,NULL,50500,3
2773,청송그린힐,1147010300,신월동,2003,981-4,37.5165732,126.8370101,NULL,27400,2
2774,신도브래뉴2차,1147010300,신월동,2004,1031,37.5419613,126.8277839,NULL,43080,5
2775,태형,1147010300,신월동,1998,134-17,37.5326415,126.8324612,NULL,29600,3
2776,코아루1단지,1147010300,신월동,2009,197-2,37.5316622,126.8295653,NULL,36575,4
2777,대주파크빌,1147010300,신월동,2004,1028,37.5144949,126.8425465,NULL,50440,10
2778,우정,1147010300,신월동,1988,350-3,37.5224774,126.8289588,NULL,17175,6
2779,제일캐슬,1147010300,신월동,2003,494-8,37.5233239,126.8470461,NULL,38300,5
2780,삼종레이빌102동,1147010300,신월동,2004,519-25,37.5209546,126.840734,NULL,29900,1
2781,정은스카이빌2차,1147010300,신월동,2007,1051,37.5203893,126.8391421,NULL,38833,3
2782,수명산태승훼미리,1147010300,신월동,2002,18-17,37.541231,126.8309151,NULL,45133,3
2783,아름다운세상,1147010300,신월동,2006,1038,37.5421568,126.8274108,NULL,29667,3
2784,신월동로마파빌리온,1147010300,신월동,2003,538-1,37.5193795,126.8413625,NULL,32000,1
2785,해태,1147010300,신월동,1999,514-3,37.5216437,126.8431024,NULL,35736,7
2786,근상아트프리즘,1147010300,신월동,2002,45-2,37.5373982,126.8268427,NULL,23000,2
2787,주함헤븐106동,1147010300,신월동,2007,203-19,37.5302294,126.8299113,NULL,24000,1
2788,두원빌드피아(510-3),1147010300,신월동,2006,510-3,37.5219721,126.8444379,NULL,32700,2
2789,벽산블루밍1단지,1147010300,신월동,2003,1022,37.5135741,126.8421886,NULL,52904,12
2790,태진,1147010300,신월동,1998,467-3,37.5261296,126.8466579,NULL,27067,3
2791,우진,1147010300,신월동,2001,91-10,37.5357422,126.8338577,NULL,22500,1
2792,휘버스,1144011700,신정동,2005,995-3,37.5243999,126.8641631,NULL,54067,3
2793,예지팰리스50차,1144011700,신정동,2008,895-3,37.5283136,126.8622574,NULL,54250,2
2794,예지보금자리(102동),1144011700,신정동,2004,927-4,37.5269026,126.8534035,NULL,34000,2
2795,일진아이윌,1144011700,신정동,2003,1218-1,37.5181644,126.8486854,NULL,39400,1
2796,로데오휘버스빌,1144011700,신정동,2003,893-9,37.5288192,126.8612439,NULL,53500,2
2797,마이홈,1144011700,신정동,1995,1194-5,37.5220925,126.8480911,NULL,36000,1
2798,건영,1144011700,신정동,1996,890-13,37.527674,126.86274,NULL,39500,2
2799,은행,1144011700,신정동,1995,980-5,37.5224351,126.8587809,NULL,34000,1
2800,SM엘루이,1144011700,신정동,2008,1014-5,37.5214266,126.8625894,NULL,69500,2
2801,정은스카이빌2차,1144011700,신정동,2004,1304,37.5220631,126.8487737,NULL,51633,3
2802,수산팰리스,1147010200,목동,2005,541,37.5429948,126.8742668,NULL,50000,2
2803,진도1,1147010200,목동,1998,935,37.5243742,126.8685258,NULL,79612,17
2804,목동성원초원,1147010200,목동,1999,751-4,37.5387451,126.8710108,NULL,62957,7
2805,목동성원,1147010200,목동,2000,763-1,37.5354,126.8696412,NULL,69475,8
2806,애드웰(774-10),1147010200,목동,2004,774-10,37.5332484,126.8688975,NULL,49950,2
2807,근상프리즘,1147010200,목동,2004,955,37.5409016,126.8706705,NULL,47075,2
2808,목동성원(926-8),1147010200,목동,1997,926-8,37.5263135,126.8693168,NULL,107864,11
2809,상진지오밸리나동,1147010200,목동,2006,743-20,37.53885080000001,126.8680333,NULL,37000,1
2810,새롬,1147010300,신월동,2002,458-1,37.5263996,126.8451513,NULL,27000,1
2811,보람쉬움1,1147010300,신월동,2003,416-1,37.5245548,126.8375808,NULL,37150,4
2812,세아쎄닛빌,1147010300,신월동,2002,547-5,37.5180601,126.8395005,NULL,29625,6
2813,신성미소지움,1147010300,신월동,2003,1020,37.5224837,126.846628,NULL,52100,3
2814,대방샤인힐,1147010300,신월동,2003,1017,37.520381,126.8385698,NULL,38850,4
2815,서일해오름102,1144011700,신정동,2005,1013-14,37.5224687,126.8612364,NULL,46500,1
2816,청원,1144011700,신정동,2002,911-8,37.5265728,126.858702,NULL,32500,1
2817,신호,1144011700,신정동,1997,948-24,37.5246602,126.8552038,NULL,31300,2
2818,심미,1144011700,신정동,2002,916-15,37.525229,126.8566171,NULL,39000,1
2819,보성주상복합,1144011700,신정동,1996,992-1,37.5257187,126.863194,NULL,50333,3
2820,정은SKY빌,1144011700,신정동,2003,1194-3,37.5221884,126.8474799,NULL,47500,1
2821,신이모닝빌,1144011700,신정동,2004,982-1,37.5222709,126.8597891,NULL,36300,1
2822,예지아파트,1144011700,신정동,2001,911-11,37.52661579999999,126.8582183,NULL,37750,2
2823,일신파스텔,1147010200,목동,1998,721-2,37.53976100000001,126.8640105,NULL,35000,1
2824,금호어울림,1147010200,목동,2004,951,37.5336198,126.8679788,NULL,93350,16
2825,삼익,1147010200,목동,1997,933,37.5228008,126.876533,NULL,78175,8
2826,목동진흥,1147010200,목동,2004,539-6,37.5436568,126.8761273,NULL,40000,1
2827,동해아파트,1147010200,목동,1997,405-293,37.5242835,126.8729902,NULL,64400,1
2828,금호아파트(768),1147010200,목동,1995,768-5,37.535949,126.8670362,NULL,53500,2
2829,대림타운,1147010300,신월동,1997,558-9,37.5164178,126.8404422,NULL,43000,2
2830,오투힐,1147010300,신월동,2003,541-1,37.5190253,126.8396111,NULL,23800,1
2831,흥양훼미리,1147010300,신월동,2002,87-21,37.5374908,126.8339165,NULL,16000,1
2832,장수마을,1147010300,신월동,2008,1037,37.5214607,126.8444729,NULL,46500,3
2833,방주기픈샘2,1147010300,신월동,2007,1047,37.52547759999999,126.8427332,NULL,43850,2
2834,올림푸스(150-1),1147010300,신월동,2006,150-1,37.5351623,126.824987,NULL,32000,1
2835,방주아크빌,1147010300,신월동,2002,426-3,37.5246058,126.8406628,NULL,29000,2
2836,동양브로미(101동)A,1147010300,신월동,2004,492-1,37.523955,126.8456065,NULL,29000,1
2837,"은성마을 승윤노블리안",1147010300,신월동,2013,1065,37.519981,126.8365553,NULL,44300,1
2838,타워빌,1147010300,신월동,2000,433-1,37.5234257,126.8391255,NULL,29000,1
2839,강국,1147010300,신월동,2006,24-5,37.5398558,126.8319877,NULL,23800,1
2840,리치펠리스,1144011700,신정동,2004,881-14,37.5281804,126.8590011,NULL,35050,2
2841,동원데쟈뷰,1144011700,신정동,2002,938-7,37.5265216,126.8499904,NULL,38825,4
2842,상전,1144011700,신정동,1999,296-28,37.5191188,126.8719581,NULL,47000,1
2843,목동보미리즌빌,1147010200,목동,2006,739-1,37.5391003,126.8663254,NULL,47133,3
2844,"진도 103동",1147010200,목동,1998,408-20,37.5248702,126.8688611,NULL,85000,1
2845,정은스카이빌(959),1147010200,목동,2006,959,37.5434129,126.8754984,NULL,46500,1
2846,"Park Palace II",1147010200,목동,2008,558-7,37.542521,126.8736153,NULL,43000,1
2847,(777-20),1147010200,목동,2016,777-20,37.5331616,126.8671745,NULL,27250,2
2848,명지해드는터,1147010200,목동,2005,957,37.5344156,126.8671499,NULL,59000,3
2849,길성,1147010300,신월동,2000,538-6,37.5189698,126.841672,NULL,26400,1
2850,한우리(101동),1147010300,신월동,2005,467-12,37.5261247,126.8460663,NULL,31983,3
2851,은성,1147010300,신월동,2002,110-1,37.5324062,126.8334548,NULL,30750,2
2852,이형원앙,1147010300,신월동,1994,516-7,37.52140929999999,126.8426286,NULL,30250,2
2853,삼익4차플라주,1147010300,신월동,2008,1056,37.5206573,126.8446912,NULL,46300,1
2854,탑건위너빌,1147010300,신월동,2002,418-4,37.5234235,126.8367997,NULL,30333,3
2855,삼익2차플라주,1147010300,신월동,2006,1046,37.5192274,126.8409248,NULL,41500,1
2856,신정동로마,1144011700,신정동,2005,962-18,37.5236208,126.8563566,NULL,45800,1
2857,목동그린빌라트,1144011700,신정동,1996,118-19,37.52236449999999,126.8753766,NULL,60500,2
2858,제일에비앙102동,1144011700,신정동,2004,990-15,37.525,126.8625759,NULL,57800,1
2859,럭키,1144011700,신정동,2007,958-10,37.5232034,126.8579117,NULL,46000,1
2860,신세계하이츠,1144011700,신정동,2005,979-34,37.5223615,126.8579754,NULL,36000,1
2861,프리우스,1144011700,신정동,2006,86-6,37.522494,126.8736518,NULL,64000,1
2862,엘리시아,1147010200,목동,2009,524,37.5460883,126.875241,NULL,42000,2
2863,목동노블레스,1147010200,목동,2007,945,37.5356342,126.8686918,NULL,58767,3
2864,건진,1147010200,목동,1994,761-13,37.5370957,126.8687896,NULL,33000,1
2865,상부파크팰리스,1147010200,목동,2006,558-6,37.5425029,126.8731415,NULL,40500,1
2866,은하수,1147010300,신월동,2004,54-10,37.5389046,126.8274629,NULL,21750,2
2867,은일로즈힐,1147010300,신월동,2003,1003-4,37.5159121,126.8368495,NULL,37700,1
2868,온누리,1147010300,신월동,2006,29-2,37.5403428,126.82594,NULL,30450,2
2869,중흥,1147010300,신월동,1997,452-14,37.5264631,126.8439047,NULL,27500,1
2870,동도센트리움,1147010300,신월동,2007,1052,37.5235593,126.846332,NULL,47267,3
2871,대림(주상복합),1147010300,신월동,1998,507-1,37.5227376,126.8462429,NULL,31500,1
2872,"수명산 그린시아",1147010300,신월동,2014,1070,37.519981,126.8365553,NULL,41900,2
2873,동도하이츠,1147010300,신월동,2004,218-12,37.5268862,126.8360705,NULL,26100,1
2874,샤인팰리스,1147010300,신월동,2004,13-3,37.5411891,126.8281468,NULL,30800,1
2875,유림웰스빌,1147010300,신월동,2004,548-1,37.5167559,126.8399212,NULL,32000,1
2876,이펜하우스5단지,1144011700,신정동,2011,1318,37.5127953,126.8364749,NULL,75500,1
2877,동국화이트빌A동,1144011700,신정동,2003,879-18,37.5278098,126.8585044,NULL,42100,1
2878,정은스카이빌3차,1144011700,신정동,2004,1192-1,37.5220497,126.850076,NULL,59500,1
2879,힐탑이루미,1144011700,신정동,2004,1305,37.5276696,126.8501889,NULL,36000,1
2880,서일해오름103,1144011700,신정동,2005,1013-1,37.5224381,126.8609586,NULL,45700,1
2881,삼천리,1144011700,신정동,1997,997-6,37.5241638,126.8636995,NULL,39500,1
2882,이펜하우스1단지,1144011700,신정동,2011,1321,37.5128436,126.8379932,NULL,58700,1
2883,대원,1147010200,목동,2002,502-7,37.5467945,126.8687144,NULL,53650,2
2884,신한훼미리,1147010200,목동,2000,408-59,37.5247073,126.8675581,NULL,39300,1
2885,우창,1147010300,신월동,2003,530-7,37.5206679,126.8417249,NULL,26000,1
2886,거산,1147010300,신월동,2005,21-4,37.5401741,126.8318277,NULL,30850,2
2887,두원빌드피아(444-7),1147010300,신월동,2004,444-7,37.5225848,126.8424147,NULL,25000,1
2888,삼익플라주(81-10),1147010300,신월동,2006,81-10,37.5365061,126.8302851,NULL,33000,1
2889,보람,1147010300,신월동,1996,457-15,37.5266043,126.8474731,NULL,30000,1
2890,오진참사랑,1147010300,신월동,2003,506-3,37.52299,126.848376,NULL,39700,1
2891,대진,1147010300,신월동,2003,411-3,37.5254525,126.8380703,NULL,27700,1
2892,미진,1147010300,신월동,2005,510-7,37.5219182,126.8441728,NULL,32300,1
2893,수명산타워빌,1147010300,신월동,2003,8-2,37.5430272,126.8286001,NULL,33500,1
2894,나이아가라,1147010300,신월동,1999,507-3,37.5228457,126.8472469,NULL,34250,2
2895,상신,1147010300,신월동,2003,439-25,37.5217986,126.8396089,NULL,20000,1
2896,탑건위너스빌,1147010300,신월동,2002,145-9,37.5346757,126.8296959,NULL,34000,1
2897,연흥,1147010300,신월동,2004,538-4,37.51924229999999,126.841618,NULL,18000,2
2898,"NEW SK 아파트",1147010300,신월동,2002,45-1,37.5372766,126.8265809,NULL,26900,1
2899,현대1,1150010100,염창동,1994,288,37.5527629,126.8750275,NULL,57302,29
2900,동아3,1150010100,염창동,1999,258-1,37.5496273,126.8777658,NULL,64355,41
2901,염창2차보람,1150010100,염창동,2006,271-5,37.5523362,126.8673382,NULL,63800,8
2902,염창동예성그린캐슬,1150010100,염창동,2005,242-8,37.5552791,126.8674442,NULL,52000,1
2903,동아,1150010100,염창동,1998,292,37.554456,126.8729524,NULL,61185,37
2904,두보,1150010200,등촌동,1991,365-195,37.5512345,126.8581937,NULL,28010,5
2905,제일(코오롱),1150010200,등촌동,1999,642,37.5560122,126.8582396,NULL,53771,7
2906,"등촌1,2단지주공아파트",1150010200,등촌동,1995,687,37.5648363,126.8425513,NULL,41854,25
2907,우당,1150010200,등촌동,1997,653-13,37.554549,126.8581578,NULL,39500,1
2908,주공3,1150010200,등촌동,1995,688,37.5616888,126.8411456,NULL,56146,53
2909,대동황토방,1150010200,등촌동,2000,631-9,37.5560243,126.8624825,NULL,59943,7
2910,코오롱하늘채,1150010200,등촌동,2003,714,37.5543742,126.8607737,NULL,59700,9
2911,"계명아파트 다동",1150010300,화곡동,2002,343-45,37.5309981,126.8462243,NULL,25700,1
2912,강서뉴타워,1150010300,화곡동,2013,1071-19,37.5390419,126.8354199,NULL,42167,33
2913,남광아파트,1150010300,화곡동,2017,920-15,37.5300357,126.8416988,NULL,23328,18
2914,유림노르웨이숲(919-1),1150010300,화곡동,2004,919-1,37.5300819,126.8434744,NULL,36804,23
2915,보람쉬움1,1150010300,화곡동,2003,1087,37.5382343,126.8349391,NULL,35217,6
2916,원흥타운,1150010300,화곡동,1996,1087-5,37.5385304,126.8354505,NULL,27500,1
2917,드림시드아파트,1150010300,화곡동,2018,915-39,37.5288316,126.8433251,NULL,28000,2
